transaction_id,customer_id,amount,currency,decline_code,failure_reason,past_success_count,past_failure_count,account_age_days,typical_payment_day,typical_payment_hour,avg_amount,is_recoverable,recovery_window_hours,failure_timestamp,dataset_split
TXN-2A131ACC42F0,CUST-0163,40.28,USD,temp_error,Temporary bank unavailability,26,0,1504,12,12,90.49,1,19.0,2024-02-01 07:26:00,test
TXN-BB6F8723531A,CUST-0118,70.64,USD,fraud_flag,Security flag triggered by issuer,32,4,1094,3,15,65.25,0,,2024-12-05 11:57:00,train
TXN-F928DDBFA17E,CUST-0264,127.4,USD,temp_error,Processing system temporarily unavailable,40,4,1476,15,20,82.49,1,24.0,2024-07-22 11:58:00,train
TXN-F6855619DF79,CUST-0294,17.7,USD,insufficient_funds,Insufficient funds in account,25,3,1294,22,14,44.91,1,89.0,2024-09-24 05:34:00,train
TXN-C45024E63A5E,CUST-0470,95.01,EUR,insufficient_funds,Not enough balance,18,4,1255,9,18,17.24,1,108.0,2024-04-01 21:56:00,train
TXN-C3196E9B161E,CUST-0246,13.75,USD,unknown,Processor response unclear,15,6,704,8,16,81.34,0,,2024-07-31 00:59:00,train
TXN-C1C8F9B4BFD1,CUST-0170,123.39,USD,fraud_flag,Card flagged for unusual activity,31,6,762,24,9,91.5,0,,2024-04-20 05:59:00,train
TXN-3852B9BFB658,CUST-0224,121.25,USD,hard_decline,Invalid account number,19,6,82,16,7,57.56,0,,2024-07-23 13:38:00,train
TXN-D61B1A6C9B8A,CUST-0206,32.44,USD,auth_required,Strong customer authentication needed,7,4,1058,6,14,24.87,0,,2024-11-06 01:13:00,train
TXN-4EB27D1948E9,CUST-0492,113.19,USD,insufficient_funds,Not enough balance,39,8,515,8,16,72.61,1,85.0,2024-01-24 22:34:00,train
TXN-882B26BBDC64,CUST-0424,112.67,USD,insufficient_funds,Not enough balance,22,0,1215,13,18,64.97,0,,2024-02-16 00:32:00,train
TXN-312960EBD47B,CUST-0089,133.96,EUR,temp_error,Temporary bank unavailability,8,7,306,6,15,28.83,1,8.0,2024-11-14 11:33:00,train
TXN-8AD26027E377,CUST-0385,119.09,USD,insufficient_funds,Card declined — insufficient funds,42,3,967,1,11,64.07,1,109.0,2024-06-09 05:36:00,train
TXN-9345B9E1AB86,CUST-0405,35.64,EUR,auth_required,3D Secure authentication required,41,2,211,5,6,38.51,1,44.0,2024-07-28 10:09:00,train
TXN-CC6B6381E5AB,CUST-0069,157.13,CAD,hard_decline,Invalid account number,1,3,1068,26,14,55.67,0,,2024-12-13 20:45:00,test
TXN-0A88AF1DBE76,CUST-0357,35.72,USD,hard_decline,Invalid account number,4,0,1580,24,6,8.77,0,,2024-08-12 11:25:00,train
TXN-1C4016F2E59C,CUST-0319,20.64,USD,insufficient_funds,Not enough balance,43,1,1407,24,14,52.82,0,,2024-06-21 13:18:00,test
TXN-ABEEE179A84D,CUST-0065,119.81,USD,expired_card,Declined — expired card on file,27,5,1458,27,14,24.29,0,,2024-09-24 22:51:00,train
TXN-14700A57B6D6,CUST-0099,35.12,CAD,insufficient_funds,Decline: NSF,15,0,254,20,16,43.48,1,125.0,2024-12-26 10:05:00,train
TXN-B6B0F9636FD1,CUST-0169,69.76,USD,insufficient_funds,Not enough balance,30,3,954,1,19,62.13,0,,2024-04-25 20:02:00,train
TXN-BEEF808239C6,CUST-0223,76.05,USD,temp_error,"Temporary processing error, please retry",16,1,237,8,8,35.14,1,7.0,2024-02-18 01:32:00,train
TXN-EFFAFE08A92A,CUST-0104,55.22,USD,expired_card,Expiration date is in the past,1,6,855,18,10,86.65,1,115.0,2024-05-16 18:06:00,test
TXN-BE7CEADC81D1,CUST-0124,42.59,USD,expired_card,Expiration date is in the past,50,5,792,6,15,45.88,0,,2024-08-18 12:45:00,test
TXN-FDC2476D575F,CUST-0172,103.16,USD,insufficient_funds,Insufficient funds in account,58,6,1567,7,18,69.08,0,,2024-10-07 18:30:00,train
TXN-BF111508F5ED,CUST-0316,39.15,USD,unknown,Error code: 05,32,1,91,23,11,107.08,0,,2024-03-10 00:04:00,train
TXN-EEEA327E79EE,CUST-0226,276.37,USD,expired_card,Card has expired,1,1,963,6,6,141.76,1,120.0,2024-12-25 06:47:00,train
TXN-185FA4318291,CUST-0273,67.47,AUD,hard_decline,Card reported lost or stolen,15,8,1948,15,17,22.58,0,,2024-11-09 03:16:00,train
TXN-25A2898115BE,CUST-0206,45.49,AUD,expired_card,Card expiry passed,11,7,458,9,9,58.45,0,,2024-01-12 13:12:00,test
TXN-1362B65A02C7,CUST-0231,84.41,USD,temp_error,"Temporary processing error, please retry",20,3,805,21,13,23.87,1,7.0,2024-06-19 02:51:00,train
TXN-C06C230F156D,CUST-0106,123.16,USD,hard_decline,Card reported lost or stolen,33,1,689,27,9,68.02,0,,2024-04-18 19:54:00,train
TXN-F75B76E540D6,CUST-0468,27.82,AUD,temp_error,"Temporary processing error, please retry",29,3,1422,15,8,68.57,1,5.0,2024-10-28 12:46:00,train
TXN-53D9D1AA33A0,CUST-0173,57.01,USD,hard_decline,Card permanently blocked,6,7,1889,7,11,56.48,0,,2024-04-09 06:11:00,train
TXN-C413DAF5C965,CUST-0456,11.88,USD,expired_card,Expiration date is in the past,5,6,658,1,9,60.04,0,,2024-03-14 14:59:00,train
TXN-971EB46E0CBA,CUST-0022,40.31,EUR,temp_error,Network error during authorization,45,7,142,24,13,89.23,1,19.0,2024-11-22 02:46:00,train
TXN-CD72676B295D,CUST-0154,229.25,EUR,hard_decline,Card reported lost or stolen,2,0,195,8,16,86.76,0,,2024-09-01 18:44:00,train
TXN-AFA0755DA7BA,CUST-0399,35.22,USD,temp_error,Network error during authorization,58,4,1714,24,6,94.32,1,10.0,2024-06-17 06:58:00,train
TXN-E873DE15AF0C,CUST-0024,79.21,USD,insufficient_funds,Decline: NSF,19,7,1515,15,6,56.86,1,120.0,2024-06-01 08:30:00,train
TXN-6E7C51BEAB46,CUST-0175,156.77,USD,temp_error,Network error during authorization,40,9,830,1,18,66.32,1,4.0,2024-07-30 20:09:00,train
TXN-B815F2874148,CUST-0279,182.6,USD,fraud_flag,Suspected fraudulent activity — transaction blocked,55,9,337,4,11,35.46,0,,2024-07-24 06:03:00,train
TXN-B1A7E4840E2C,CUST-0168,49.82,USD,fraud_flag,Card flagged for unusual activity,15,0,594,19,12,28.64,0,,2024-02-13 06:53:00,test
TXN-55FBD56EC7C4,CUST-0129,34.9,EUR,expired_card,Card has expired,26,4,985,5,17,119.19,0,,2024-02-08 06:28:00,test
TXN-984015A33D24,CUST-0460,16.99,CAD,insufficient_funds,Insufficient funds in account,18,3,693,10,16,45.61,0,,2024-06-14 07:11:00,train
TXN-F358CF33B70A,CUST-0429,100.1,USD,auth_required,Strong customer authentication needed,39,1,239,10,15,17.86,0,,2024-08-27 19:56:00,train
TXN-6EDDBB97816A,CUST-0201,45.84,USD,insufficient_funds,Decline: NSF,32,4,1739,9,19,29.98,1,93.0,2024-01-23 13:15:00,train
TXN-74C6EB95082F,CUST-0098,56.14,USD,insufficient_funds,Card declined — insufficient funds,41,5,1256,28,18,57.66,1,130.0,2024-04-15 14:15:00,test
TXN-A1412784326C,CUST-0061,108.71,USD,auth_required,SCA challenge required,41,5,1980,28,18,158.7,1,58.0,2024-06-16 10:33:00,train
TXN-0A432A80119E,CUST-0375,20.32,EUR,temp_error,"Temporary processing error, please retry",55,6,1448,13,18,33.91,1,1.0,2024-07-10 20:02:00,train
TXN-E168833260ED,CUST-0354,83.25,USD,fraud_flag,Suspected fraudulent activity — transaction blocked,11,8,47,10,17,31.37,0,,2024-09-13 16:05:00,train
TXN-6A9602723884,CUST-0247,32.39,USD,auth_required,SCA challenge required,58,1,393,20,15,96.12,1,27.0,2024-08-10 14:17:00,test
TXN-628CC43C5F94,CUST-0364,169.45,CAD,insufficient_funds,Decline: NSF,18,7,16,6,13,13.08,1,99.0,2024-11-14 10:05:00,train
TXN-928F02880162,CUST-0280,103.62,AUD,temp_error,Network error during authorization,4,3,1654,11,6,72.72,1,3.0,2024-03-06 03:17:00,train
TXN-0B35C119EE6B,CUST-0382,93.05,USD,expired_card,Declined — expired card on file,1,4,1839,21,7,58.92,1,92.0,2024-05-25 23:19:00,train
TXN-50CF8F19764A,CUST-0066,179.15,USD,expired_card,Declined — expired card on file,49,3,629,4,17,67.88,1,125.0,2024-06-05 05:52:00,test
TXN-C32F60B1B57B,CUST-0283,166.2,EUR,insufficient_funds,Card declined — insufficient funds,56,2,346,1,17,95.26,1,124.0,2024-12-27 20:42:00,train
TXN-5D5B5D2F0298,CUST-0150,32.72,USD,insufficient_funds,Insufficient funds in account,32,7,944,12,10,174.38,0,,2024-10-17 00:30:00,train
TXN-2168B8749ECE,CUST-0200,83.38,USD,fraud_flag,Suspected fraudulent activity — transaction blocked,53,1,202,19,20,45.93,0,,2024-09-07 19:25:00,train
TXN-ABAB5BC3727B,CUST-0030,93.28,USD,temp_error,Gateway timeout,18,7,1394,8,19,74.44,1,14.0,2024-05-13 19:52:00,train
TXN-CC70DC3F4D4E,CUST-0066,19.26,USD,temp_error,Processing system temporarily unavailable,34,0,1696,4,6,57.44,1,2.0,2024-03-05 23:16:00,test
TXN-71EA1FFFFFFD,CUST-0053,57.28,USD,temp_error,"Temporary processing error, please retry",0,3,1125,17,9,49.12,1,10.0,2024-12-27 09:11:00,test
TXN-45AE9C10C789,CUST-0277,64.73,GBP,temp_error,Gateway timeout,23,8,1585,6,9,59.74,1,8.0,2024-09-29 07:52:00,train
TXN-AFED935502B6,CUST-0269,50.31,USD,unknown,Error code: 05,29,3,1837,4,12,43.26,0,,2024-03-27 03:04:00,train
TXN-6BE5CDC9F0BA,CUST-0381,60.84,USD,insufficient_funds,Insufficient funds in account,54,9,312,21,7,35.89,1,86.0,2024-01-26 20:37:00,train
TXN-FA39D1D60046,CUST-0414,44.1,EUR,auth_required,SCA challenge required,11,9,1175,2,15,81.54,0,,2024-05-30 10:40:00,test
TXN-B46B7ECDEE25,CUST-0378,85.37,USD,insufficient_funds,Insufficient funds in account,50,5,410,2,6,48.91,1,112.0,2024-11-06 13:45:00,train
TXN-373A97C7841A,CUST-0310,38.17,EUR,temp_error,Temporary bank unavailability,32,0,1893,17,18,65.0,1,14.0,2024-02-06 20:31:00,train
TXN-F98B0B47417C,CUST-0339,17.08,EUR,insufficient_funds,Card declined — insufficient funds,53,8,1187,11,15,34.92,1,105.0,2024-04-17 08:43:00,train
TXN-F77596B7A564,CUST-0017,230.42,USD,temp_error,Temporary bank unavailability,8,3,1567,6,8,38.62,1,23.0,2024-05-16 09:30:00,train
TXN-A251CBD9D336,CUST-0052,72.38,EUR,expired_card,Card has expired,48,8,1632,17,7,19.97,1,111.0,2024-11-24 23:11:00,test
TXN-3B9020FB155C,CUST-0483,105.31,USD,fraud_flag,Fraud prevention hold,12,7,1287,23,16,43.57,0,,2024-06-30 15:40:00,train
TXN-97E2F9213042,CUST-0386,43.46,USD,fraud_flag,Fraud prevention hold,56,6,1200,27,6,57.61,0,,2024-07-13 21:27:00,train
TXN-17CE0F977996,CUST-0341,14.39,USD,insufficient_funds,Not enough balance,50,3,639,5,6,35.81,1,103.0,2024-03-23 23:12:00,test
TXN-41009942BE43,CUST-0281,46.12,USD,expired_card,Card expiry passed,57,9,1254,2,20,31.67,0,,2024-04-03 15:32:00,train
TXN-7F5004F57CE1,CUST-0310,285.21,USD,temp_error,Network error during authorization,10,7,39,5,12,51.41,1,13.0,2024-10-21 12:18:00,test
TXN-53F0879738DD,CUST-0259,80.15,USD,insufficient_funds,Card declined — insufficient funds,58,4,99,5,15,34.56,1,89.0,2024-04-26 13:32:00,test
TXN-1BC397342B64,CUST-0321,178.66,USD,unknown,Unknown decline code from processor,14,2,575,8,13,73.02,0,,2024-10-24 14:36:00,train
TXN-0F9C38CD80E3,CUST-0339,52.16,USD,temp_error,Temporary bank unavailability,43,0,1210,13,16,88.49,1,14.0,2024-05-17 00:39:00,train
TXN-B5D14D6C8272,CUST-0237,16.96,EUR,temp_error,Processing system temporarily unavailable,51,9,1603,4,8,48.03,1,18.0,2024-12-04 06:50:00,train
TXN-1DD8D890E6B7,CUST-0097,158.52,USD,insufficient_funds,Payment failed: low account balance,12,4,894,3,12,63.23,1,115.0,2024-08-20 21:46:00,train
TXN-3815132F348A,CUST-0409,18.22,USD,hard_decline,Do not honor,56,5,1873,27,12,45.05,0,,2024-05-30 12:27:00,train
TXN-BDC78BB67715,CUST-0352,51.96,EUR,insufficient_funds,Payment failed: low account balance,13,7,1608,19,6,51.17,1,98.0,2024-05-08 22:49:00,train
TXN-842538C090F5,CUST-0386,130.54,GBP,insufficient_funds,Insufficient funds in account,33,8,992,26,20,56.13,0,,2024-11-27 23:21:00,train
TXN-F42627CAAB61,CUST-0114,94.79,USD,temp_error,"Temporary processing error, please retry",3,2,849,19,9,80.15,1,22.0,2024-08-02 11:49:00,train
TXN-528610BD4D67,CUST-0349,30.85,USD,expired_card,Declined — expired card on file,49,3,504,6,17,51.82,0,,2024-09-18 23:34:00,train
TXN-9F6A3ACA5A0F,CUST-0132,206.05,EUR,fraud_flag,Security flag triggered by issuer,39,1,16,24,7,72.38,0,,2024-12-28 05:48:00,train
TXN-AF7891D33C11,CUST-0196,179.52,USD,expired_card,Declined — expired card on file,33,5,822,3,18,127.33,0,,2024-03-23 16:23:00,train
TXN-70AE4BF5E13B,CUST-0282,30.14,GBP,expired_card,Card has expired,4,7,1217,17,12,89.5,0,,2024-06-19 13:26:00,test
TXN-4A84AD10D0A3,CUST-0248,66.28,USD,temp_error,Network error during authorization,49,6,1569,21,7,36.24,1,3.0,2024-05-04 13:51:00,train
TXN-7ABFA72071A0,CUST-0291,215.5,EUR,insufficient_funds,Payment failed: low account balance,10,2,1480,14,14,30.21,0,,2024-05-21 09:03:00,train
TXN-B61CD815F021,CUST-0437,175.2,USD,fraud_flag,Suspected fraudulent activity — transaction blocked,56,3,337,27,19,38.43,0,,2024-09-02 12:01:00,test
TXN-1A0CD00DCA67,CUST-0193,212.22,GBP,fraud_flag,Card flagged for unusual activity,18,2,1421,10,8,65.02,0,,2024-10-19 23:04:00,train
TXN-B366DD11A653,CUST-0123,186.66,USD,insufficient_funds,Decline: NSF,19,5,285,15,21,64.13,1,108.0,2024-06-03 13:31:00,train
TXN-B8444F93FB52,CUST-0125,50.51,EUR,expired_card,Expiration date is in the past,47,3,1686,4,8,46.39,1,91.0,2024-05-23 21:00:00,train
TXN-5BBEA1D317E9,CUST-0277,98.31,USD,expired_card,Declined — expired card on file,3,5,549,8,17,74.08,1,153.0,2024-12-27 02:18:00,train
TXN-B6A98C4D04C4,CUST-0106,38.39,USD,expired_card,Card expiry passed,11,7,1550,14,21,118.17,0,,2024-01-13 00:43:00,train
TXN-B95AB3B37E2E,CUST-0054,49.77,GBP,fraud_flag,Suspected fraudulent activity — transaction blocked,41,5,1020,19,15,69.13,0,,2024-07-10 18:55:00,train
TXN-61C0549E75E2,CUST-0306,130.1,CAD,expired_card,Card has expired,26,0,1014,19,6,9.81,0,,2024-11-03 06:09:00,train
TXN-2F84D8E4ABE9,CUST-0109,62.81,USD,insufficient_funds,Decline: NSF,38,5,1314,15,7,60.17,1,88.0,2024-04-04 11:07:00,train
TXN-59CA8A2A9F8C,CUST-0318,76.99,EUR,expired_card,Expiration date is in the past,42,5,438,17,20,49.32,0,,2024-07-15 20:42:00,train
TXN-628C66E95A27,CUST-0037,46.07,EUR,unknown,Processor response unclear,51,3,1694,15,16,47.41,1,48.0,2024-05-02 23:00:00,test
TXN-F473C8C92262,CUST-0225,16.1,USD,insufficient_funds,Not enough balance,43,7,1145,6,20,49.4,1,104.0,2024-03-01 04:52:00,train
TXN-81FD331E0567,CUST-0019,73.05,USD,insufficient_funds,Not enough balance,15,4,1120,4,20,66.61,0,,2024-09-03 16:36:00,train
TXN-92B501C3435D,CUST-0027,135.82,USD,unknown,Processor response unclear,49,8,1479,15,17,156.27,0,,2024-11-10 10:32:00,train
TXN-F56539DCDDD3,CUST-0231,58.5,USD,temp_error,Gateway timeout,31,3,1288,18,6,41.34,1,11.0,2024-05-18 10:32:00,train
TXN-7D478BE37CC4,CUST-0379,156.46,USD,temp_error,Gateway timeout,46,7,157,11,15,38.63,1,13.0,2024-05-18 07:48:00,train
TXN-BE53EFF51315,CUST-0379,160.82,EUR,hard_decline,Card reported lost or stolen,0,4,1324,28,12,46.78,0,,2024-03-19 07:31:00,train
TXN-2171242637FC,CUST-0052,134.21,USD,expired_card,Card expiry passed,17,9,253,7,6,153.8,1,73.0,2024-11-21 10:01:00,train
TXN-F55F2A5EFB02,CUST-0461,49.82,USD,insufficient_funds,Insufficient funds in account,31,5,665,1,7,22.7,1,94.0,2024-02-29 07:32:00,train
TXN-2600277A4ABB,CUST-0274,114.52,USD,insufficient_funds,Not enough balance,42,1,55,6,8,164.89,0,,2024-07-26 14:38:00,train
TXN-AF39470EBC60,CUST-0305,144.95,EUR,insufficient_funds,Card declined — insufficient funds,33,4,1949,4,12,76.14,1,131.0,2024-04-22 03:25:00,train
TXN-2B3605AA4B49,CUST-0333,106.09,CAD,unknown,Error code: 05,34,6,790,20,19,37.62,1,40.0,2024-02-24 03:40:00,train
TXN-75845807720A,CUST-0077,81.02,EUR,insufficient_funds,Card declined — insufficient funds,46,9,1709,16,6,58.89,1,74.0,2024-02-14 16:36:00,train
TXN-BD85C3460938,CUST-0127,770.95,EUR,temp_error,Temporary bank unavailability,35,5,1032,6,20,56.76,1,18.0,2024-07-24 22:40:00,test
TXN-46DB5C273633,CUST-0160,73.23,AUD,insufficient_funds,Decline: NSF,50,2,494,4,19,33.16,1,104.0,2024-08-30 06:44:00,train
TXN-FB62BD90DE59,CUST-0269,66.58,USD,unknown,Error code: 05,46,1,193,5,13,44.73,1,49.0,2024-11-29 04:20:00,train
TXN-607486468957,CUST-0005,39.23,AUD,insufficient_funds,Payment failed: low account balance,54,1,1828,21,15,57.24,1,99.0,2024-12-04 13:20:00,train
TXN-AA0CF661DAD1,CUST-0079,43.39,EUR,insufficient_funds,Not enough balance,7,2,512,27,20,26.59,1,94.0,2024-07-03 04:39:00,train
TXN-7C724C6811CC,CUST-0358,88.76,USD,fraud_flag,Suspected fraudulent activity — transaction blocked,43,6,1229,6,7,29.61,0,,2024-06-30 01:57:00,train
TXN-ACD95BF15EA5,CUST-0274,39.82,GBP,insufficient_funds,Card declined — insufficient funds,8,3,1223,26,14,64.46,1,115.0,2024-01-19 11:49:00,train
TXN-9DFDC408FBFB,CUST-0427,155.26,USD,insufficient_funds,Decline: NSF,14,2,938,21,7,42.92,1,99.0,2024-01-31 15:35:00,train
TXN-2E8C4FFAB992,CUST-0039,60.0,EUR,auth_required,Strong customer authentication needed,26,6,590,15,10,84.4,1,28.0,2024-10-07 22:14:00,train
TXN-3CC8F4F449BE,CUST-0217,8.91,USD,expired_card,Card has expired,34,1,231,9,12,60.98,0,,2024-02-21 20:51:00,train
TXN-A3E50049834F,CUST-0320,37.0,USD,auth_required,Strong customer authentication needed,13,1,769,28,8,184.72,1,52.0,2024-09-14 21:00:00,train
TXN-9FFB7ED799DE,CUST-0317,73.35,USD,expired_card,Card has expired,23,7,1849,6,21,34.11,1,161.0,2024-04-24 15:40:00,train
TXN-6D00F84256F0,CUST-0103,57.03,EUR,insufficient_funds,Decline: NSF,36,8,1217,14,13,61.95,1,71.0,2024-08-13 20:12:00,train
TXN-796195281DC4,CUST-0298,63.61,USD,expired_card,Card has expired,4,4,494,26,12,26.42,1,115.0,2024-02-22 17:03:00,train
TXN-1C529F5168EA,CUST-0265,321.47,GBP,fraud_flag,Fraud prevention hold,54,6,29,10,6,103.15,0,,2024-08-10 18:16:00,train
TXN-A76AC1E97399,CUST-0119,50.27,EUR,insufficient_funds,Card declined — insufficient funds,45,5,1639,9,20,37.39,0,,2024-03-15 17:32:00,test
TXN-3D6B672D2673,CUST-0195,12.99,AUD,hard_decline,Invalid account number,27,9,264,2,10,49.29,0,,2024-01-31 14:15:00,train
TXN-2A558D0F1636,CUST-0079,22.5,CAD,unknown,Payment declined — reason not specified,45,2,1414,18,6,26.11,1,25.0,2024-09-03 17:38:00,train
TXN-7030873FFEB9,CUST-0468,34.2,EUR,expired_card,Declined — expired card on file,0,4,515,14,16,32.01,0,,2024-10-05 16:48:00,train
TXN-0D806741941A,CUST-0135,135.8,USD,insufficient_funds,Decline: NSF,3,1,669,20,9,31.75,0,,2024-04-02 03:37:00,train
TXN-7C2F15615DC6,CUST-0344,38.96,USD,expired_card,Card has expired,16,7,1802,15,18,240.59,0,,2024-07-24 01:04:00,test
TXN-3D909992C889,CUST-0388,351.2,USD,expired_card,Declined — expired card on file,16,8,351,12,16,21.27,1,155.0,2024-01-25 17:08:00,train
TXN-1927964ECA7A,CUST-0168,24.36,USD,temp_error,"Temporary processing error, please retry",11,4,796,10,6,39.91,1,19.0,2024-01-26 18:54:00,train
TXN-DE7E32B2340F,CUST-0491,144.83,EUR,unknown,Processor response unclear,3,6,291,7,7,34.11,0,,2024-07-16 01:48:00,train
TXN-C7AF5006293C,CUST-0302,107.02,EUR,temp_error,"Temporary processing error, please retry",20,0,1423,4,19,102.68,1,13.0,2024-09-11 00:02:00,train
TXN-CE1878C876F6,CUST-0379,34.8,USD,expired_card,Expiration date is in the past,4,9,1981,21,8,64.87,1,130.0,2024-11-11 13:17:00,train
TXN-6EC26465366B,CUST-0013,87.08,USD,temp_error,Network error during authorization,15,5,1401,17,7,63.15,1,19.0,2024-07-26 22:32:00,train
TXN-1FD43C0E2E75,CUST-0406,113.83,USD,temp_error,Processing system temporarily unavailable,0,2,177,2,9,27.8,1,24.0,2024-02-09 15:21:00,train
TXN-7B3AC9CA0079,CUST-0395,754.01,USD,temp_error,Temporary bank unavailability,49,2,298,3,11,68.26,1,19.0,2024-07-15 19:02:00,train
TXN-34C004A2FCB4,CUST-0094,32.23,USD,fraud_flag,Suspected fraudulent activity — transaction blocked,38,3,595,14,8,271.25,0,,2024-06-09 03:31:00,train
TXN-099FE2937822,CUST-0183,63.99,CAD,insufficient_funds,Insufficient funds in account,17,2,488,10,17,66.97,0,,2024-04-27 22:33:00,train
TXN-7BB74593D8DF,CUST-0393,156.24,USD,insufficient_funds,Card declined — insufficient funds,48,6,568,25,10,18.98,1,129.0,2024-06-21 12:33:00,train
TXN-7C044B172CF7,CUST-0244,20.12,USD,insufficient_funds,Card declined — insufficient funds,16,5,1609,6,6,24.03,1,87.0,2024-02-27 16:17:00,train
TXN-28D4DE454C27,CUST-0420,34.55,EUR,insufficient_funds,Card declined — insufficient funds,57,3,693,4,21,25.0,1,111.0,2024-12-16 04:38:00,test
TXN-2D63614F1420,CUST-0352,52.2,USD,fraud_flag,Suspected fraudulent activity — transaction blocked,57,1,970,18,16,72.81,0,,2024-01-13 06:06:00,train
TXN-1CEFCFFBBE8A,CUST-0047,63.48,USD,insufficient_funds,Decline: NSF,2,0,1279,4,12,72.23,1,111.0,2024-08-14 17:43:00,train
TXN-C94D5C20B9D3,CUST-0118,71.4,USD,unknown,Generic decline,28,1,1724,1,8,31.54,0,,2024-12-10 10:15:00,test
TXN-86FF1FEFB50F,CUST-0042,20.86,USD,insufficient_funds,Payment failed: low account balance,35,3,946,3,7,40.82,1,104.0,2024-12-06 12:32:00,train
TXN-33D4B8473ECF,CUST-0145,162.54,USD,insufficient_funds,Insufficient funds in account,47,3,1476,10,6,73.04,1,122.0,2024-10-18 16:08:00,test
TXN-2F967A4449D8,CUST-0100,167.25,USD,expired_card,Card expiry passed,13,0,1161,27,13,67.03,1,90.0,2024-04-10 01:14:00,train
TXN-F87022AE4328,CUST-0175,27.83,USD,temp_error,Network error during authorization,11,3,1767,21,19,69.21,1,13.0,2024-03-11 02:41:00,test
TXN-6D6CA91E3CB7,CUST-0414,51.37,USD,temp_error,Temporary bank unavailability,1,5,1781,4,20,97.19,1,14.0,2024-01-15 04:29:00,train
TXN-749D6FAB5E55,CUST-0280,42.7,USD,expired_card,Declined — expired card on file,10,3,1358,8,15,24.16,0,,2024-02-15 07:41:00,train
TXN-22B98DE0A3BE,CUST-0165,44.89,GBP,temp_error,Gateway timeout,31,0,276,25,19,71.19,1,11.0,2024-05-12 12:43:00,train
TXN-CAA69BE6E531,CUST-0329,141.39,USD,expired_card,Card expiry passed,51,4,283,26,16,83.3,0,,2024-07-22 13:41:00,train
TXN-FD48FC0952BE,CUST-0469,58.01,USD,expired_card,Card expiry passed,41,2,798,28,16,36.53,1,142.0,2024-01-11 20:55:00,train
TXN-7BBCA98B9012,CUST-0055,124.35,GBP,temp_error,Network error during authorization,26,5,1298,14,20,56.74,1,13.0,2024-10-24 19:24:00,train
TXN-C7341C4816DF,CUST-0437,48.52,USD,insufficient_funds,Not enough balance,30,5,1083,2,13,28.58,1,118.0,2024-04-19 10:37:00,train
TXN-D9D0B4067563,CUST-0028,20.6,EUR,fraud_flag,Security flag triggered by issuer,6,4,1722,10,8,75.46,0,,2024-09-04 02:52:00,train
TXN-E2091610B57C,CUST-0439,35.0,USD,hard_decline,Card reported lost or stolen,54,9,1644,13,9,116.27,0,,2024-02-25 13:59:00,train
TXN-4916677130E9,CUST-0164,10.94,USD,expired_card,Expiration date is in the past,45,1,21,2,6,25.3,0,,2024-02-07 21:08:00,test
TXN-D3B48BC30FA3,CUST-0168,19.51,EUR,auth_required,Strong customer authentication needed,48,5,660,18,6,37.9,0,,2024-02-28 23:38:00,train
TXN-DDA0C7B206CD,CUST-0391,86.48,USD,hard_decline,Card permanently blocked,28,7,47,10,6,70.5,0,,2024-09-23 18:05:00,train
